Name,Version,Table,System,Year,Region,Unit,Value
EXIOBASE,3.10.1,IOT,,2017,MDA,current 000 US$,246276.17284899997
EXIOBASE,3.10.1,IOT,,2017,MDG,current 000 US$,12240889.736458002
EXIOBASE,3.10.1,IOT,,2017,MDV,current 000 US$,4166942.8509521815
EXIOBASE,3.10.1,IOT,,2017,MEX,current 000 US$,1067926361.4357557
EXIOBASE,3.10.1,IOT,,2017,MKD,current 000 US$,10025590.588314699
EXIOBASE,3.10.1,IOT,,2017,MLI,current 000 US$,14312603.480003001
EXIOBASE,3.10.1,IOT,,2017,MLT,current 000 US$,11617153.440757299
EXIOBASE,3.10.1,IOT,,2017,MMR,current 000 US$,79267483.936005
EXIOBASE,3.10.1,IOT,,2017,MNE,current 000 US$,3822333.331
EXIOBASE,3.10.1,IOT,,2017,MNG,current 000 US$,10286237.046797
EXIOBASE,3.10.1,IOT,,2017,MOZ,current 000 US$,12520136.12250646
EXIOBASE,3.10.1,IOT,,2017,MRT,current 000 US$,3696587.8319119997
EXIOBASE,3.10.1,IOT,,2017,MUS,current 000 US$,11670964.5340363
EXIOBASE,3.10.1,IOT,,2017,MWI,current 000 US$,5456372.72076676
EXIOBASE,3.10.1,IOT,,2017,MYS,current 000 US$,302132275.9796092
EXIOBASE,3.10.1,IOT,,2017,NAM,current 000 US$,12282587.595158774
EXIOBASE,3.10.1,IOT,,2017,NCL,current 000 US$,8634140.590263
EXIOBASE,3.10.1,IOT,,2017,NER,current 000 US$,10412709.821317194
EXIOBASE,3.10.1,IOT,,2017,NGA,current 000 US$,361767198.00374
EXIOBASE,3.10.1,IOT,,2017,NIC,current 000 US$,12222887.0655042
EXIOBASE,3.10.1,IOT,,2017,NLD,current 000 US$,740059629.947674
EXIOBASE,3.10.1,IOT,,2017,NOR,current 000 US$,345358536.7136229
EXIOBASE,3.10.1,IOT,,2017,NPL,current 000 US$,22767405.582372
EXIOBASE,3.10.1,IOT,,2017,NZL,current 000 US$,184995413.17000765
EXIOBASE,3.10.1,IOT,,2017,OMN,current 000 US$,79043239.2845478
EXIOBASE,3.10.1,IOT,,2017,PAK,current 000 US$,274433584.964447
EXIOBASE,3.10.1,IOT,,2017,PAN,current 000 US$,58647712.9604978
EXIOBASE,3.10.1,IOT,,2017,PER,current 000 US$,193532042.36928013
EXIOBASE,3.10.1,IOT,,2017,PHL,current 000 US$,300813869.44853246
EXIOBASE,3.10.1,IOT,,2017,PNG,current 000 US$,21842800.296691403
EXIOBASE,3.10.1,IOT,,2017,POL,current 000 US$,460421849.03204095
EXIOBASE,3.10.1,IOT,,2017,PRK,current 000 US$,16585748.74539138
EXIOBASE,3.10.1,IOT,,2017,PRT,current 000 US$,190353546.47402242
EXIOBASE,3.10.1,IOT,,2017,PRY,current 000 US$,36144289.012583524
EXIOBASE,3.10.1,IOT,,2017,PSE,current 000 US$,13637915.388709001
EXIOBASE,3.10.1,IOT,,2017,PYF,current 000 US$,5020684.301201001
EXIOBASE,3.10.1,IOT,,2017,QAT,current 000 US$,166185053.689963
EXIOBASE,3.10.1,IOT,,2017,ROU,current 000 US$,188928114.34791043
EXIOBASE,3.10.1,IOT,,2017,RUS,current 000 US$,1380927670.3017578
EXIOBASE,3.10.1,IOT,,2017,RWA,current 000 US$,8195163.327518
EXIOBASE,3.10.1,IOT,,2017,SAU,current 000 US$,655908007.6640604
EXIOBASE,3.10.1,IOT,,2017,SDS,current 000 US$,9535902.103157
EXIOBASE,3.10.1,IOT,,2017,SEN,current 000 US$,18690908.571080796
EXIOBASE,3.10.1,IOT,,2017,SGP,current 000 US$,315218224.6359659
EXIOBASE,3.10.1,IOT,,2017,SLE,current 000 US$,3545815.0413809996
EXIOBASE,3.10.1,IOT,,2017,SLV,current 000 US$,21889987.68245521
EXIOBASE,3.10.1,IOT,,2017,SMR,current 000 US$,1359871.4480015
EXIOBASE,3.10.1,IOT,,2017,SOM,current 000 US$,1259605.031959
EXIOBASE,3.10.1,IOT,,2017,SRB,current 000 US$,35120273.543148994
EXIOBASE,3.10.1,IOT,,2017,STP,current 000 US$,351549.94318165
EXIOBASE,3.10.1,IOT,,2017,SUD,current 000 US$,117755413.39980102
EXIOBASE,3.10.1,IOT,,2017,SUR,current 000 US$,2866182.4460870004
EXIOBASE,3.10.1,IOT,,2017,SVK,current 000 US$,84599452.478568
EXIOBASE,3.10.1,IOT,,2017,SVN,current 000 US$,41621196.899519
EXIOBASE,3.10.1,IOT,,2017,SWE,current 000 US$,469839861.74641025
EXIOBASE,3.10.1,IOT,,2017,SWZ,current 000 US$,2759506.2808395005
EXIOBASE,3.10.1,IOT,,2017,SYC,current 000 US$,1448997.352533
EXIOBASE,3.10.1,IOT,,2017,SYR,current 000 US$,13377666.0585605
EXIOBASE,3.10.1,IOT,,2017,TCD,current 000 US$,10244919.735217001
EXIOBASE,3.10.1,IOT,,2017,TGO,current 000 US$,4049185.9545819997
EXIOBASE,3.10.1,IOT,,2017,THA,current 000 US$,436343354.52153057
EXIOBASE,3.10.1,IOT,,2017,TJK,current 000 US$,6275269.945655729
EXIOBASE,3.10.1,IOT,,2017,TKM,current 000 US$,10548574.377491
EXIOBASE,3.10.1,IOT,,2017,TTO,current 000 US$,23164870.129248
EXIOBASE,3.10.1,IOT,,2017,TUN,current 000 US$,36389636.5621832
EXIOBASE,3.10.1,IOT,,2017,TUR,current 000 US$,771992053.15524
EXIOBASE,3.10.1,IOT,,2017,TWN,current 000 US$,184393291.41467902
EXIOBASE,3.10.1,IOT,,2017,TZA,current 000 US$,48219638.78332081
EXIOBASE,3.10.1,IOT,,2017,UGA,current 000 US$,24175887.411348805
EXIOBASE,3.10.1,IOT,,2017,UKR,current 000 US$,92099222.59363803
EXIOBASE,3.10.1,IOT,,2017,URY,current 000 US$,52815688.94495399
EXIOBASE,3.10.1,IOT,,2017,USA,current 000 US$,18959268193.898407
EXIOBASE,3.10.1,IOT,,2017,USR,current 000 US$,155252.0573358
EXIOBASE,3.10.1,IOT,,2017,UZB,current 000 US$,53938637.955423
EXIOBASE,3.10.1,IOT,,2017,VEN,current 000 US$,255310298.95345226
EXIOBASE,3.10.1,IOT,,2017,VGB,current 000 US$,1346904.3707661
EXIOBASE,3.10.1,IOT,,2017,VNM,current 000 US$,202236200.43795702
EXIOBASE,3.10.1,IOT,,2017,VUT,current 000 US$,777304.8741020001
EXIOBASE,3.10.1,IOT,,2017,WSM,current 000 US$,797459.9865659999
EXIOBASE,3.10.1,IOT,,2017,YEM,current 000 US$,23170085.124760505
EXIOBASE,3.10.1,IOT,,2017,ZAF,current 000 US$,306945377.09844446
EXIOBASE,3.10.1,IOT,,2017,ZMB,current 000 US$,23316786.625705
EXIOBASE,3.10.1,IOT,,2017,ZWE,current 000 US$,19835788.71727
EXIOBASE,3.10.1,IOT,,2017,ABW,current 000 US$,2824035.9036258
EXIOBASE,3.10.1,IOT,,2017,AFG,current 000 US$,19485547.006835
EXIOBASE,3.10.1,IOT,,2017,AGO,current 000 US$,117405144.23777
EXIOBASE,3.10.1,IOT,,2017,ALB,current 000 US$,11040679.116375001
EXIOBASE,3.10.1,IOT,,2017,AND,current 000 US$,2617350.298411
EXIOBASE,3.10.1,IOT,,2017,ANT,current 000 US$,18922.010588988698
EXIOBASE,3.10.1,IOT,,2017,ARE,current 000 US$,369931127.9374227
EXIOBASE,3.10.1,IOT,,2017,ARG,current 000 US$,525605418.526221
EXIOBASE,3.10.1,IOT,,2017,ARM,current 000 US$,10229892.497943524
EXIOBASE,3.10.1,IOT,,2017,ATG,current 000 US$,1304891.770061
EXIOBASE,3.10.1,IOT,,2017,AUS,current 000 US$,1315268156.0946538
EXIOBASE,3.10.1,IOT,,2017,AUT,current 000 US$,365715761.695108
EXIOBASE,3.10.1,IOT,,2017,AZE,current 000 US$,37939056.49198537
EXIOBASE,3.10.1,IOT,,2017,BDI,current 000 US$,2958565.7981521003
EXIOBASE,3.10.1,IOT,,2017,BEL,current 000 US$,444953606.24142414
EXIOBASE,3.10.1,IOT,,2017,BEN,current 000 US$,8256459.3967093
EXIOBASE,3.10.1,IOT,,2017,BFA,current 000 US$,12533016.365711
EXIOBASE,3.10.1,IOT,,2017,BGD,current 000 US$,223076170.25677302
EXIOBASE,3.10.1,IOT,,2017,BGR,current 000 US$,49508832.18488356
EXIOBASE,3.10.1,IOT,,2017,BHR,current 000 US$,34756376.4923995
EXIOBASE,3.10.1,IOT,,2017,BHS,current 000 US$,11011235.9624305
EXIOBASE,3.10.1,IOT,,2017,BIH,current 000 US$,14833900.167255001
EXIOBASE,3.10.1,IOT,,2017,BLR,current 000 US$,49984728.24179353
EXIOBASE,3.10.1,IOT,,2017,BLZ,current 000 US$,1574640.0115843997
EXIOBASE,3.10.1,IOT,,2017,BMU,current 000 US$,6236759.217579201
EXIOBASE,3.10.1,IOT,,2017,BOL,current 000 US$,32204549.1986963
EXIOBASE,3.10.1,IOT,,2017,BRA,current 000 US$,1731297313.220867
EXIOBASE,3.10.1,IOT,,2017,BRB,current 000 US$,4284556.453922301
EXIOBASE,3.10.1,IOT,,2017,BRN,current 000 US$,11734597.255298
EXIOBASE,3.10.1,IOT,,2017,BTN,current 000 US$,2301079.9562819996
EXIOBASE,3.10.1,IOT,,2017,BWA,current 000 US$,15169760.7147371
EXIOBASE,3.10.1,IOT,,2017,CAF,current 000 US$,1972958.4366482503
EXIOBASE,3.10.1,IOT,,2017,CAN,current 000 US$,1474923079.3428023
EXIOBASE,3.10.1,IOT,,2017,CHE,current 000 US$,656470849.1043165
EXIOBASE,3.10.1,IOT,,2017,CHL,current 000 US$,250941075.42105895
EXIOBASE,3.10.1,IOT,,2017,CHN,current 000 US$,11597828438.332222
EXIOBASE,3.10.1,IOT,,2017,CIV,current 000 US$,34454687.5248807
EXIOBASE,3.10.1,IOT,,2017,CMR,current 000 US$,31530945.120926
EXIOBASE,3.10.1,IOT,,2017,COD,current 000 US$,36227223.3497762
EXIOBASE,3.10.1,IOT,,2017,COG,current 000 US$,10889031.789455999
EXIOBASE,3.10.1,IOT,,2017,COL,current 000 US$,283645736.07004124
EXIOBASE,3.10.1,IOT,,2017,CPV,current 000 US$,1512387.409218
EXIOBASE,3.10.1,IOT,,2017,CRI,current 000 US$,51832685.57420501
EXIOBASE,3.10.1,IOT,,2017,CUB,current 000 US$,91685465.9084261
EXIOBASE,3.10.1,IOT,,2017,CYM,current 000 US$,4957571.36447397
EXIOBASE,3.10.1,IOT,,2017,CYP,current 000 US$,12221905.181851001
EXIOBASE,3.10.1,IOT,,2017,CZE,current 000 US$,117147494.0519824
EXIOBASE,3.10.1,IOT,,2017,DEU,current 000 US$,3163238528.7737837
EXIOBASE,3.10.1,IOT,,2017,DJI,current 000 US$,2597254.757432
EXIOBASE,3.10.1,IOT,,2017,DNK,current 000 US$,276374404.232774
EXIOBASE,3.10.1,IOT,,2017,DOM,current 000 US$,69252765.9606619
EXIOBASE,3.10.1,IOT,,2017,DZA,current 000 US$,155856487.879738
EXIOBASE,3.10.1,IOT,,2017,ECU,current 000 US$,95643854.97902642
EXIOBASE,3.10.1,IOT,,2017,EGY,current 000 US$,193000544.802316
EXIOBASE,3.10.1,IOT,,2017,ERI,current 000 US$,5681337.407414501
EXIOBASE,3.10.1,IOT,,2017,ESP,current 000 US$,1167442706.2311933
EXIOBASE,3.10.1,IOT,,2017,EST,current 000 US$,22904055.832347
EXIOBASE,3.10.1,IOT,,2017,ETH,current 000 US$,71986689.46371053
EXIOBASE,3.10.1,IOT,,2017,FIN,current 000 US$,217158612.19695
EXIOBASE,3.10.1,IOT,,2017,FJI,current 000 US$,4102450.2865156005
EXIOBASE,3.10.1,IOT,,2017,FRA,current 000 US$,2274518161.9535766
EXIOBASE,3.10.1,IOT,,2017,GAB,current 000 US$,13508009.916679999
EXIOBASE,3.10.1,IOT,,2017,GBR,current 000 US$,2363709198.3433146
EXIOBASE,3.10.1,IOT,,2017,GEO,current 000 US$,14526825.253846906
EXIOBASE,3.10.1,IOT,,2017,GHA,current 000 US$,53998784.1196542
EXIOBASE,3.10.1,IOT,,2017,GIN,current 000 US$,9357152.1031344
EXIOBASE,3.10.1,IOT,,2017,GMB,current 000 US$,1395940.7728004998
EXIOBASE,3.10.1,IOT,,2017,GRC,current 000 US$,174604163.08591428
EXIOBASE,3.10.1,IOT,,2017,GRL,current 000 US$,2640662.4652617993
EXIOBASE,3.10.1,IOT,,2017,GTM,current 000 US$,70506622.74158819
EXIOBASE,3.10.1,IOT,,2017,GUY,current 000 US$,5106991.538371634
EXIOBASE,3.10.1,IOT,,2017,HKG,current 000 US$,320822240.74553585
EXIOBASE,3.10.1,IOT,,2017,HND,current 000 US$,21330607.63195437
EXIOBASE,3.10.1,IOT,,2017,HRV,current 000 US$,44010718.1767223
EXIOBASE,3.10.1,IOT,,2017,HTI,current 000 US$,8572515.761962
EXIOBASE,3.10.1,IOT,,2017,HUN,current 000 US$,118402443.827214
EXIOBASE,3.10.1,IOT,,2017,IDN,current 000 US$,941501758.4128957
EXIOBASE,3.10.1,IOT,,2017,IND,current 000 US$,2337930524.5517097
EXIOBASE,3.10.1,IOT,,2017,IRL,current 000 US$,316358911.02961785
EXIOBASE,3.10.1,IOT,,2017,IRN,current 000 US$,441714440.4513909
EXIOBASE,3.10.1,IOT,,2017,IRQ,current 000 US$,194505343.55829498
EXIOBASE,3.10.1,IOT,,2017,ISL,current 000 US$,21102381.1537054
EXIOBASE,3.10.1,IOT,,2017,ISR,current 000 US$,315069988.2339663
EXIOBASE,3.10.1,IOT,,2017,ITA,current 000 US$,1727340892.8695138
EXIOBASE,3.10.1,IOT,,2017,JAM,current 000 US$,12366536.15887414
EXIOBASE,3.10.1,IOT,,2017,JOR,current 000 US$,36579332.50316201
EXIOBASE,3.10.1,IOT,,2017,JPN,current 000 US$,4680390464.585236
EXIOBASE,3.10.1,IOT,,2017,KAZ,current 000 US$,151770159.9036357
EXIOBASE,3.10.1,IOT,,2017,KEN,current 000 US$,75183047.94969425
EXIOBASE,3.10.1,IOT,,2017,KGZ,current 000 US$,6744555.957418956
EXIOBASE,3.10.1,IOT,,2017,KHM,current 000 US$,20271004.8782164
EXIOBASE,3.10.1,IOT,,2017,KOR,current 000 US$,1460527698.2154343
EXIOBASE,3.10.1,IOT,,2017,KWT,current 000 US$,130427078.11100571
EXIOBASE,3.10.1,IOT,,2017,LAO,current 000 US$,14943649.958589602
EXIOBASE,3.10.1,IOT,,2017,LBN,current 000 US$,49196065.7550084
EXIOBASE,3.10.1,IOT,,2017,LBR,current 000 US$,2458905.659289165
EXIOBASE,3.10.1,IOT,,2017,LBY,current 000 US$,28314266.270398255
EXIOBASE,3.10.1,IOT,,2017,LIE,current 000 US$,6509262.4754554
EXIOBASE,3.10.1,IOT,,2017,LKA,current 000 US$,76700341.21883911
EXIOBASE,3.10.1,IOT,,2017,LSO,current 000 US$,2328347.645855
EXIOBASE,3.10.1,IOT,,2017,LTU,current 000 US$,42628897.70853009
EXIOBASE,3.10.1,IOT,,2017,LUX,current 000 US$,55843131.995004795
EXIOBASE,3.10.1,IOT,,2017,LVA,current 000 US$,25935045.270050906
EXIOBASE,3.10.1,IOT,,2017,MAC,current 000 US$,34791482.52752979
EXIOBASE,3.10.1,IOT,,2017,MAR,current 000 US$,92921357.60882099
EXIOBASE,3.10.1,IOT,,2017,MCO,current 000 US$,6765033.043961
EXIOBASE,3.10.1,IOT,,2017,MDA,current 000 US$,246276.17284899997
EXIOBASE,3.10.1,IOT,,2017,MDG,current 000 US$,12240889.736458002
EXIOBASE,3.10.1,IOT,,2017,MDV,current 000 US$,4166942.8509521815
EXIOBASE,3.10.1,IOT,,2017,MEX,current 000 US$,1067926361.4357557
EXIOBASE,3.10.1,IOT,,2017,MKD,current 000 US$,10025590.588314699
EXIOBASE,3.10.1,IOT,,2017,MLI,current 000 US$,14312603.480003001
EXIOBASE,3.10.1,IOT,,2017,MLT,current 000 US$,11617153.440757299
EXIOBASE,3.10.1,IOT,,2017,MMR,current 000 US$,79267483.936005
EXIOBASE,3.10.1,IOT,,2017,MNE,current 000 US$,3822333.331
EXIOBASE,3.10.1,IOT,,2017,MNG,current 000 US$,10286237.046797
EXIOBASE,3.10.1,IOT,,2017,MOZ,current 000 US$,12520136.12250646
EXIOBASE,3.10.1,IOT,,2017,MRT,current 000 US$,3696587.8319119997
EXIOBASE,3.10.1,IOT,,2017,MUS,current 000 US$,11670964.5340363
EXIOBASE,3.10.1,IOT,,2017,MWI,current 000 US$,5456372.72076676
EXIOBASE,3.10.1,IOT,,2017,MYS,current 000 US$,302132275.9796092
EXIOBASE,3.10.1,IOT,,2017,NAM,current 000 US$,12282587.595158774
EXIOBASE,3.10.1,IOT,,2017,NCL,current 000 US$,8634140.590263
EXIOBASE,3.10.1,IOT,,2017,NER,current 000 US$,10412709.821317194
EXIOBASE,3.10.1,IOT,,2017,NGA,current 000 US$,361767198.00374
EXIOBASE,3.10.1,IOT,,2017,NIC,current 000 US$,12222887.0655042
EXIOBASE,3.10.1,IOT,,2017,NLD,current 000 US$,740059629.947674
EXIOBASE,3.10.1,IOT,,2017,NOR,current 000 US$,345358536.7136229
EXIOBASE,3.10.1,IOT,,2017,NPL,current 000 US$,22767405.582372
EXIOBASE,3.10.1,IOT,,2017,NZL,current 000 US$,184995413.17000765
EXIOBASE,3.10.1,IOT,,2017,OMN,current 000 US$,79043239.2845478
EXIOBASE,3.10.1,IOT,,2017,PAK,current 000 US$,274433584.964447
EXIOBASE,3.10.1,IOT,,2017,PAN,current 000 US$,58647712.9604978
EXIOBASE,3.10.1,IOT,,2017,PER,current 000 US$,193532042.36928013
EXIOBASE,3.10.1,IOT,,2017,PHL,current 000 US$,300813869.44853246
EXIOBASE,3.10.1,IOT,,2017,PNG,current 000 US$,21842800.296691403
EXIOBASE,3.10.1,IOT,,2017,POL,current 000 US$,460421849.03204095
EXIOBASE,3.10.1,IOT,,2017,PRK,current 000 US$,16585748.74539138
EXIOBASE,3.10.1,IOT,,2017,PRT,current 000 US$,190353546.47402242
EXIOBASE,3.10.1,IOT,,2017,PRY,current 000 US$,36144289.012583524
EXIOBASE,3.10.1,IOT,,2017,PSE,current 000 US$,13637915.388709001
EXIOBASE,3.10.1,IOT,,2017,PYF,current 000 US$,5020684.301201001
EXIOBASE,3.10.1,IOT,,2017,QAT,current 000 US$,166185053.689963
EXIOBASE,3.10.1,IOT,,2017,ROU,current 000 US$,188928114.34791043
EXIOBASE,3.10.1,IOT,,2017,RUS,current 000 US$,1380927670.3017578
EXIOBASE,3.10.1,IOT,,2017,RWA,current 000 US$,8195163.327518
EXIOBASE,3.10.1,IOT,,2017,SAU,current 000 US$,655908007.6640604
EXIOBASE,3.10.1,IOT,,2017,SDS,current 000 US$,9535902.103157
EXIOBASE,3.10.1,IOT,,2017,SEN,current 000 US$,18690908.571080796
EXIOBASE,3.10.1,IOT,,2017,SGP,current 000 US$,315218224.6359659
EXIOBASE,3.10.1,IOT,,2017,SLE,current 000 US$,3545815.0413809996
EXIOBASE,3.10.1,IOT,,2017,SLV,current 000 US$,21889987.68245521
EXIOBASE,3.10.1,IOT,,2017,SMR,current 000 US$,1359871.4480015
EXIOBASE,3.10.1,IOT,,2017,SOM,current 000 US$,1259605.031959
EXIOBASE,3.10.1,IOT,,2017,SRB,current 000 US$,35120273.543148994
EXIOBASE,3.10.1,IOT,,2017,STP,current 000 US$,351549.94318165
EXIOBASE,3.10.1,IOT,,2017,SUD,current 000 US$,117755413.39980102
EXIOBASE,3.10.1,IOT,,2017,SUR,current 000 US$,2866182.4460870004
EXIOBASE,3.10.1,IOT,,2017,SVK,current 000 US$,84599452.478568
EXIOBASE,3.10.1,IOT,,2017,SVN,current 000 US$,41621196.899519
EXIOBASE,3.10.1,IOT,,2017,SWE,current 000 US$,469839861.74641025
EXIOBASE,3.10.1,IOT,,2017,SWZ,current 000 US$,2759506.2808395005
EXIOBASE,3.10.1,IOT,,2017,SYC,current 000 US$,1448997.352533
EXIOBASE,3.10.1,IOT,,2017,SYR,current 000 US$,13377666.0585605
EXIOBASE,3.10.1,IOT,,2017,TCD,current 000 US$,10244919.735217001
EXIOBASE,3.10.1,IOT,,2017,TGO,current 000 US$,4049185.9545819997
EXIOBASE,3.10.1,IOT,,2017,THA,current 000 US$,436343354.52153057
EXIOBASE,3.10.1,IOT,,2017,TJK,current 000 US$,6275269.945655729
EXIOBASE,3.10.1,IOT,,2017,TKM,current 000 US$,10548574.377491
EXIOBASE,3.10.1,IOT,,2017,TTO,current 000 US$,23164870.129248
EXIOBASE,3.10.1,IOT,,2017,TUN,current 000 US$,36389636.5621832
EXIOBASE,3.10.1,IOT,,2017,TUR,current 000 US$,771992053.15524
EXIOBASE,3.10.1,IOT,,2017,TWN,current 000 US$,184393291.41467902
EXIOBASE,3.10.1,IOT,,2017,TZA,current 000 US$,48219638.78332081
EXIOBASE,3.10.1,IOT,,2017,UGA,current 000 US$,24175887.411348805
EXIOBASE,3.10.1,IOT,,2017,UKR,current 000 US$,92099222.59363803
EXIOBASE,3.10.1,IOT,,2017,URY,current 000 US$,52815688.94495399
EXIOBASE,3.10.1,IOT,,2017,USA,current 000 US$,18959268193.898407
EXIOBASE,3.10.1,IOT,,2017,USR,current 000 US$,155252.0573358
EXIOBASE,3.10.1,IOT,,2017,UZB,current 000 US$,53938637.955423
EXIOBASE,3.10.1,IOT,,2017,VEN,current 000 US$,255310298.95345226
EXIOBASE,3.10.1,IOT,,2017,VGB,current 000 US$,1346904.3707661
EXIOBASE,3.10.1,IOT,,2017,VNM,current 000 US$,202236200.43795702
EXIOBASE,3.10.1,IOT,,2017,VUT,current 000 US$,777304.8741020001
EXIOBASE,3.10.1,IOT,,2017,WSM,current 000 US$,797459.9865659999
EXIOBASE,3.10.1,IOT,,2017,YEM,current 000 US$,23170085.124760505
EXIOBASE,3.10.1,IOT,,2017,ZAF,current 000 US$,306945377.09844446
EXIOBASE,3.10.1,IOT,,2017,ZMB,current 000 US$,23316786.625705
EXIOBASE,3.10.1,IOT,,2017,ZWE,current 000 US$,19835788.71727
EXIOBASE,3.10.1,IOT,,2017,ABW,current 000 US$,2824035.9036258
EXIOBASE,3.10.1,IOT,,2017,AFG,current 000 US$,19485547.006835
EXIOBASE,3.10.1,IOT,,2017,AGO,current 000 US$,117405144.23777
EXIOBASE,3.10.1,IOT,,2017,ALB,current 000 US$,11040679.116375001
EXIOBASE,3.10.1,IOT,,2017,AND,current 000 US$,2617350.298411
EXIOBASE,3.10.1,IOT,,2017,ANT,current 000 US$,18922.010588988698
EXIOBASE,3.10.1,IOT,,2017,ARE,current 000 US$,369931127.9374227
EXIOBASE,3.10.1,IOT,,2017,ARG,current 000 US$,525605418.526221
EXIOBASE,3.10.1,IOT,,2017,ARM,current 000 US$,10229892.497943524
EXIOBASE,3.10.1,IOT,,2017,ATG,current 000 US$,1304891.770061
EXIOBASE,3.10.1,IOT,,2017,AUS,current 000 US$,1315268156.0946538
EXIOBASE,3.10.1,IOT,,2017,AUT,current 000 US$,365715761.695108
EXIOBASE,3.10.1,IOT,,2017,AZE,current 000 US$,37939056.49198537
EXIOBASE,3.10.1,IOT,,2017,BDI,current 000 US$,2958565.7981521003
EXIOBASE,3.10.1,IOT,,2017,BEL,current 000 US$,444953606.24142414
EXIOBASE,3.10.1,IOT,,2017,BEN,current 000 US$,8256459.3967093
EXIOBASE,3.10.1,IOT,,2017,BFA,current 000 US$,12533016.365711
EXIOBASE,3.10.1,IOT,,2017,BGD,current 000 US$,223076170.25677302
EXIOBASE,3.10.1,IOT,,2017,BGR,current 000 US$,49508832.18488356
EXIOBASE,3.10.1,IOT,,2017,BHR,current 000 US$,34756376.4923995
EXIOBASE,3.10.1,IOT,,2017,BHS,current 000 US$,11011235.9624305
EXIOBASE,3.10.1,IOT,,2017,BIH,current 000 US$,14833900.167255001
EXIOBASE,3.10.1,IOT,,2017,BLR,current 000 US$,49984728.24179353
EXIOBASE,3.10.1,IOT,,2017,BLZ,current 000 US$,1574640.0115843997
EXIOBASE,3.10.1,IOT,,2017,BMU,current 000 US$,6236759.217579201
EXIOBASE,3.10.1,IOT,,2017,BOL,current 000 US$,32204549.1986963
EXIOBASE,3.10.1,IOT,,2017,BRA,current 000 US$,1731297313.220867
EXIOBASE,3.10.1,IOT,,2017,BRB,current 000 US$,4284556.453922301
EXIOBASE,3.10.1,IOT,,2017,BRN,current 000 US$,11734597.255298
EXIOBASE,3.10.1,IOT,,2017,BTN,current 000 US$,2301079.9562819996
EXIOBASE,3.10.1,IOT,,2017,BWA,current 000 US$,15169760.7147371
EXIOBASE,3.10.1,IOT,,2017,CAF,current 000 US$,1972958.4366482503
EXIOBASE,3.10.1,IOT,,2017,CAN,current 000 US$,1474923079.3428023
EXIOBASE,3.10.1,IOT,,2017,CHE,current 000 US$,656470849.1043165
EXIOBASE,3.10.1,IOT,,2017,CHL,current 000 US$,250941075.42105895
EXIOBASE,3.10.1,IOT,,2017,CHN,current 000 US$,11597828438.332222
EXIOBASE,3.10.1,IOT,,2017,CIV,current 000 US$,34454687.5248807
EXIOBASE,3.10.1,IOT,,2017,CMR,current 000 US$,31530945.120926
EXIOBASE,3.10.1,IOT,,2017,COD,current 000 US$,36227223.3497762
EXIOBASE,3.10.1,IOT,,2017,COG,current 000 US$,10889031.789455999
EXIOBASE,3.10.1,IOT,,2017,COL,current 000 US$,283645736.07004124
EXIOBASE,3.10.1,IOT,,2017,CPV,current 000 US$,1512387.409218
EXIOBASE,3.10.1,IOT,,2017,CRI,current 000 US$,51832685.57420501
EXIOBASE,3.10.1,IOT,,2017,CUB,current 000 US$,91685465.9084261
EXIOBASE,3.10.1,IOT,,2017,CYM,current 000 US$,4957571.36447397
EXIOBASE,3.10.1,IOT,,2017,CYP,current 000 US$,12221905.181851001
EXIOBASE,3.10.1,IOT,,2017,CZE,current 000 US$,117147494.0519824
EXIOBASE,3.10.1,IOT,,2017,DEU,current 000 US$,3163238528.7737837
EXIOBASE,3.10.1,IOT,,2017,DJI,current 000 US$,2597254.757432
EXIOBASE,3.10.1,IOT,,2017,DNK,current 000 US$,276374404.232774
EXIOBASE,3.10.1,IOT,,2017,DOM,current 000 US$,69252765.9606619
EXIOBASE,3.10.1,IOT,,2017,DZA,current 000 US$,155856487.879738
EXIOBASE,3.10.1,IOT,,2017,ECU,current 000 US$,95643854.97902642
EXIOBASE,3.10.1,IOT,,2017,EGY,current 000 US$,193000544.802316
EXIOBASE,3.10.1,IOT,,2017,ERI,current 000 US$,5681337.407414501
EXIOBASE,3.10.1,IOT,,2017,ESP,current 000 US$,1167442706.2311933
EXIOBASE,3.10.1,IOT,,2017,EST,current 000 US$,22904055.832347
EXIOBASE,3.10.1,IOT,,2017,ETH,current 000 US$,71986689.46371053
EXIOBASE,3.10.1,IOT,,2017,FIN,current 000 US$,217158612.19695
EXIOBASE,3.10.1,IOT,,2017,FJI,current 000 US$,4102450.2865156005
EXIOBASE,3.10.1,IOT,,2017,FRA,current 000 US$,2274518161.9535766
EXIOBASE,3.10.1,IOT,,2017,GAB,current 000 US$,13508009.916679999
EXIOBASE,3.10.1,IOT,,2017,GBR,current 000 US$,2363709198.3433146
EXIOBASE,3.10.1,IOT,,2017,GEO,current 000 US$,14526825.253846906
EXIOBASE,3.10.1,IOT,,2017,GHA,current 000 US$,53998784.1196542
EXIOBASE,3.10.1,IOT,,2017,GIN,current 000 US$,9357152.1031344
EXIOBASE,3.10.1,IOT,,2017,GMB,current 000 US$,1395940.7728004998
EXIOBASE,3.10.1,IOT,,2017,GRC,current 000 US$,174604163.08591428
EXIOBASE,3.10.1,IOT,,2017,GRL,current 000 US$,2640662.4652617993
EXIOBASE,3.10.1,IOT,,2017,GTM,current 000 US$,70506622.74158819
